age,year_id,a,b,k,lower,upper,fit,mx,age_group_name,sex
75,2029,-3.32211236456816,0.0414050495641987,-5.66250247598733,0.0267142506532078,0.0304832173736201,0.0285365784500368,,75 to 79,Female
75,2005,-3.32211236456816,0.0414050495641987,-1.05904635847939,,,0.0345287754514669,0.034698996,75 to 79,Female
75,2040,-3.32211236456816,0.0414050495641987,-7.87947713171505,0.0237607333657533,0.0285241525674262,0.0260337239679359,,75 to 79,Female
75,2004,-3.32211236456816,0.0414050495641987,-1.11152156872306,,,0.034453834888047,0.035078449,75 to 79,Female
75,2017,-3.32211236456816,0.0414050495641987,-3.24398466973892,,,0.0315421759200838,0.03047685,75 to 79,Female
75,2022,-3.32211236456816,0.0414050495641987,-4.25170042234242,0.028991566220037,0.0315696787809321,0.0302531722786667,,75 to 79,Female
75,1994,-3.32211236456816,0.0414050495641987,1.1776177743765,,,0.0378792033318182,0.03819138,75 to 79,Female
75,2019,-3.32211236456816,0.0414050495641987,-3.64707097078032,0.0301955823434788,0.0318671559880771,0.031020111745293,,75 to 79,Female
75,1996,-3.32211236456816,0.0414050495641987,0.647250210748592,,,0.0370564468802652,0.03781404,75 to 79,Female
75,2030,-3.32211236456816,0.0414050495641987,-5.86404562650803,0.0264209617133414,0.0303114621515606,0.0282994342873101,,75 to 79,Female
75,1995,-3.32211236456816,0.0414050495641987,0.935016677206728,,,0.0375006147538156,0.038260938,75 to 79,Female
75,2031,-3.32211236456816,0.0414050495641987,-6.06558877702874,0.0261335527738972,0.0301376067414721,0.0280642608357537,,75 to 79,Female
75,2018,-3.32211236456816,0.0414050495641987,-3.44552782025962,0.0306898235181889,0.0318816372844502,0.0312800546951358,,75 to 79,Female
75,2021,-3.32211236456816,0.0414050495641987,-4.05015727182172,0.0293662736073991,0.0316913902807331,0.0305066884139016,,75 to 79,Female
75,2001,-3.32211236456816,0.0414050495641987,-0.290618806400028,,,0.0356450336403805,0.037436357,75 to 79,Female
75,2020,-3.32211236456816,0.0414050495641987,-3.84861412130102,0.0297638947766978,0.0317942557813011,0.0307623289686926,,75 to 79,Female
75,2002,-3.32211236456816,0.0414050495641987,-0.603185071924972,,,0.0351866942406218,0.036891846,75 to 79,Female
75,2003,-3.32211236456816,0.0414050495641987,-0.727159380800209,,,0.0350065380058254,0.036354773,75 to 79,Female
80,2009,-2.8115397766791,0.0361551959151234,-2.67481113678473,,,0.0545712496901464,0.054157796,80 to 84,Female
80,2012,-2.8115397766791,0.0361551959151234,-3.47944544048676,,,0.0530065489348049,0.052465102,80 to 84,Female
80,2016,-2.8115397766791,0.0361551959151234,-3.12912331189653,,,0.0536821978789446,0.051946987,80 to 84,Female
80,2035,-2.8115397766791,0.0361551959151234,-6.87176137911154,0.043693208127461,0.0503167778482837,0.0468881802465001,,80 to 84,Female
80,2013,-2.8115397766791,0.0361551959151234,-3.56983723202498,,,0.0528335992518222,0.05210762,80 to 84,Female
80,2010,-2.8115397766791,0.0361551959151234,-3.2026275328138,,,0.0535397236443009,0.052870178,80 to 84,Female
80,2014,-2.8115397766791,0.0361551959151234,-3.61118602767407,,,0.0527546734155108,0.052040228,80 to 84,Female
